comparison,train.groups,test.fold,test.group,experiment,iteration,uhash,nr,task_id,learner_id,resampling_id,regr.mse,algorithm,n.test,site,treatment
dim.C.between.sites,all,8,GL,,29,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000338544757637654,cv_glmnet,487,GL,
dim.C.between.sites,all,8,MC,,30,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000295588074509498,cv_glmnet,757,MC,
dim.C.between.sites,all,8,PJ,,31,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.00035441867446953,cv_glmnet,491,PJ,
dim.C.between.sites,all,8,PP,,32,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000720820921413137,cv_glmnet,585,PP,
dim.C.between.sites,all,9,GL,,33,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000283226809956452,cv_glmnet,487,GL,
dim.C.between.sites,all,9,MC,,34,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.00026218564159625,cv_glmnet,757,MC,
dim.C.between.sites,all,9,PJ,,35,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000249612257132346,cv_glmnet,491,PJ,
dim.C.between.sites,all,9,PP,,36,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000666338513567256,cv_glmnet,585,PP,
dim.C.between.sites,all,10,GL,,37,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000268688165672005,cv_glmnet,487,GL,
dim.C.between.sites,all,10,MC,,38,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000244857312965518,cv_glmnet,757,MC,
dim.C.between.sites,all,10,PJ,,39,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000390777121563001,cv_glmnet,491,PJ,
dim.C.between.sites,all,10,PP,,40,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000523300233450646,cv_glmnet,585,PP,
dim.C.between.sites,other,1,GL,,41,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000248071008223083,cv_glmnet,488,GL,
dim.C.between.sites,other,1,MC,,42,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000314588307877405,cv_glmnet,758,MC,
dim.C.between.sites,other,1,PJ,,43,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000338408107525885,cv_glmnet,492,PJ,
dim.C.between.sites,other,1,PP,,44,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.00070171318954772,cv_glmnet,586,PP,
dim.C.between.sites,other,2,GL,,45,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000283824119204547,cv_glmnet,488,GL,
dim.C.between.sites,other,2,MC,,46,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000390331351216563,cv_glmnet,758,MC,
dim.C.between.sites,other,2,PJ,,47,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000306960269364596,cv_glmnet,492,PJ,
dim.C.between.sites,other,2,PP,,48,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000831902575897778,cv_glmnet,586,PP,
dim.C.between.sites,other,3,GL,,49,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000309708504712648,cv_glmnet,488,GL,
dim.C.between.sites,other,3,MC,,50,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000361504753304789,cv_glmnet,758,MC,
dim.C.between.sites,other,3,PJ,,51,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000374951386940912,cv_glmnet,492,PJ,
dim.C.between.sites,other,3,PP,,52,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000892313016733116,cv_glmnet,586,PP,
dim.C.between.sites,other,4,GL,,53,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000236161042191232,cv_glmnet,487,GL,
dim.C.between.sites,other,4,MC,,54,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000297247521704024,cv_glmnet,758,MC,
dim.C.between.sites,other,4,PJ,,55,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000367802086917042,cv_glmnet,492,PJ,
dim.C.between.sites,other,4,PP,,56,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000764930837801094,cv_glmnet,585,PP,
dim.C.between.sites,other,5,GL,,57,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000345032388122494,cv_glmnet,487,GL,
dim.C.between.sites,other,5,MC,,58,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.00031348342324134,cv_glmnet,757,MC,
dim.C.between.sites,other,5,PJ,,59,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000363395576549222,cv_glmnet,491,PJ,
dim.C.between.sites,other,5,PP,,60,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000659296907039601,cv_glmnet,585,PP,
dim.C.between.sites,other,6,GL,,61,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000219459926471118,cv_glmnet,487,GL,
dim.C.between.sites,other,6,MC,,62,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000312722446964352,cv_glmnet,757,MC,
dim.C.between.sites,other,6,PJ,,63,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.00032550641877386,cv_glmnet,491,PJ,
dim.C.between.sites,other,6,PP,,64,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000838507879945803,cv_glmnet,585,PP,
dim.C.between.sites,other,7,GL,,65,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000266747798054954,cv_glmnet,487,GL,
dim.C.between.sites,other,7,MC,,66,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000349995740276151,cv_glmnet,757,MC,
dim.C.between.sites,other,7,PJ,,67,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000382040953853155,cv_glmnet,491,PJ,
dim.C.between.sites,other,7,PP,,68,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000775810929892863,cv_glmnet,585,PP,
dim.C.between.sites,other,8,GL,,69,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000346857453303624,cv_glmnet,487,GL,
dim.C.between.sites,other,8,MC,,70,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000354113160892176,cv_glmnet,757,MC,
dim.C.between.sites,other,8,PJ,,71,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.00038590707296182,cv_glmnet,491,PJ,
dim.C.between.sites,other,8,PP,,72,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000881071209927693,cv_glmnet,585,PP,
dim.C.between.sites,other,9,GL,,73,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000321920153122007,cv_glmnet,487,GL,
dim.C.between.sites,other,9,MC,,74,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.00032443747365007,cv_glmnet,757,MC,
dim.C.between.sites,other,9,PJ,,75,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000267447288506703,cv_glmnet,491,PJ,
dim.C.between.sites,other,9,PP,,76,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000790117264092562,cv_glmnet,585,PP,
dim.C.between.sites,other,10,GL,,77,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000286034204475912,cv_glmnet,487,GL,
dim.C.between.sites,other,10,MC,,78,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000348995089390882,cv_glmnet,757,MC,
dim.C.between.sites,other,10,PJ,,79,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000405318946534034,cv_glmnet,491,PJ,
dim.C.between.sites,other,10,PP,,80,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000616736919334325,cv_glmnet,585,PP,
dim.C.between.sites,same,1,GL,,81,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000284806741211628,cv_glmnet,488,GL,
dim.C.between.sites,same,1,MC,,82,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000222491785808947,cv_glmnet,758,MC,
dim.C.between.sites,same,1,PJ,,83,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000318079377734143,cv_glmnet,492,PJ,
dim.C.between.sites,same,1,PP,,84,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000479309402990984,cv_glmnet,586,PP,
dim.C.between.sites,same,2,GL,,85,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000307333610342953,cv_glmnet,488,GL,
dim.C.between.sites,same,2,MC,,86,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000253062929976693,cv_glmnet,758,MC,
dim.C.between.sites,same,2,PJ,,87,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.00031888943100575,cv_glmnet,492,PJ,
dim.C.between.sites,same,2,PP,,88,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000599691985663889,cv_glmnet,586,PP,
dim.C.between.sites,same,3,GL,,89,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000323343961065386,cv_glmnet,488,GL,
dim.C.between.sites,same,3,MC,,90,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000266432169758998,cv_glmnet,758,MC,
dim.C.between.sites,same,3,PJ,,91,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000343508917655677,cv_glmnet,492,PJ,
dim.C.between.sites,same,3,PP,,92,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000673151743457366,cv_glmnet,586,PP,
dim.C.between.sites,same,4,GL,,93,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000285795630593841,cv_glmnet,487,GL,
dim.C.between.sites,same,4,MC,,94,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000220202004865551,cv_glmnet,758,MC,
dim.C.between.sites,same,4,PJ,,95,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000416169586388299,cv_glmnet,492,PJ,
dim.C.between.sites,same,4,PP,,96,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.00056569112127598,cv_glmnet,585,PP,
dim.C.between.sites,same,5,GL,,97,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000387483986141041,cv_glmnet,487,GL,
dim.C.between.sites,same,5,MC,,98,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000233582383776037,cv_glmnet,757,MC,
dim.C.between.sites,same,5,PJ,,99,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000333103983326692,cv_glmnet,491,PJ,
dim.C.between.sites,same,5,PP,,100,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000489527729260142,cv_glmnet,585,PP,
dim.C.between.sites,same,6,GL,,101,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000259457871639509,cv_glmnet,487,GL,
dim.C.between.sites,same,6,MC,,102,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000217998313959158,cv_glmnet,757,MC,
dim.C.between.sites,same,6,PJ,,103,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000288077806602773,cv_glmnet,491,PJ,
dim.C.between.sites,same,6,PP,,104,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000601556133779187,cv_glmnet,585,PP,
dim.C.between.sites,same,7,GL,,105,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000281695881057094,cv_glmnet,487,GL,
dim.C.between.sites,same,7,MC,,106,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000225000623577154,cv_glmnet,757,MC,
dim.C.between.sites,same,7,PJ,,107,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000379343536097193,cv_glmnet,491,PJ,
dim.C.between.sites,same,7,PP,,108,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000572088980275394,cv_glmnet,585,PP,
dim.C.between.sites,same,8,GL,,109,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000337490183399015,cv_glmnet,487,GL,
dim.C.between.sites,same,8,MC,,110,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000312518598846364,cv_glmnet,757,MC,
dim.C.between.sites,same,8,PJ,,111,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000326402828187698,cv_glmnet,491,PJ,
dim.C.between.sites,same,8,PP,,112,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000614203303158412,cv_glmnet,585,PP,
dim.C.between.sites,same,9,GL,,113,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000305137527267471,cv_glmnet,487,GL,
dim.C.between.sites,same,9,MC,,114,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000224225048601478,cv_glmnet,757,MC,
dim.C.between.sites,same,9,PJ,,115,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000273702739168979,cv_glmnet,491,PJ,
dim.C.between.sites,same,9,PP,,116,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000578943194282415,cv_glmnet,585,PP,
dim.C.between.sites,same,10,GL,,117,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000274380018457588,cv_glmnet,487,GL,
dim.C.between.sites,same,10,MC,,118,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.00020978740705914,cv_glmnet,757,MC,
dim.C.between.sites,same,10,PJ,,119,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000454349974081375,cv_glmnet,491,PJ,
dim.C.between.sites,same,10,PP,,120,21aabd9f-189a-4c43-b55a-0b17142b697a,1,qsip_pc2_all_new_dim.C.between.sites,regr.cv_glmnet,same_other_cv,0.000503653173911298,cv_glmnet,585,PP,
dim.C.between.sites,all,1,GL,,1,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000447679924442901,featureless,488,GL,
dim.C.between.sites,all,1,MC,,2,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000301349627198149,featureless,758,MC,
dim.C.between.sites,all,1,PJ,,3,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000471917629618621,featureless,492,PJ,
dim.C.between.sites,all,1,PP,,4,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000830130557261624,featureless,586,PP,
dim.C.between.sites,all,2,GL,,5,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.0004503651045142,featureless,488,GL,
dim.C.between.sites,all,2,MC,,6,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000321937359970361,featureless,758,MC,
dim.C.between.sites,all,2,PJ,,7,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000513041113410432,featureless,492,PJ,
dim.C.between.sites,all,2,PP,,8,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000884974990770454,featureless,586,PP,
dim.C.between.sites,all,3,GL,,9,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000415481016686005,featureless,488,GL,
dim.C.between.sites,all,3,MC,,10,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000365655856658976,featureless,758,MC,
dim.C.between.sites,all,3,PJ,,11,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000622800828175763,featureless,492,PJ,
dim.C.between.sites,all,3,PP,,12,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.00102961571119734,featureless,586,PP,
dim.C.between.sites,all,4,GL,,13,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000411994395999239,featureless,487,GL,
dim.C.between.sites,all,4,MC,,14,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000315544249241893,featureless,758,MC,
dim.C.between.sites,all,4,PJ,,15,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000623629313261399,featureless,492,PJ,
dim.C.between.sites,all,4,PP,,16,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000798108294166856,featureless,585,PP,
dim.C.between.sites,all,5,GL,,17,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000571909170041147,featureless,487,GL,
dim.C.between.sites,all,5,MC,,18,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000329204001847196,featureless,757,MC,
dim.C.between.sites,all,5,PJ,,19,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000602514206299219,featureless,491,PJ,
dim.C.between.sites,all,5,PP,,20,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000743777373707894,featureless,585,PP,
dim.C.between.sites,all,6,GL,,21,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000358421163163733,featureless,487,GL,
dim.C.between.sites,all,6,MC,,22,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000282998424693916,featureless,757,MC,
dim.C.between.sites,all,6,PJ,,23,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000446914087030291,featureless,491,PJ,
dim.C.between.sites,all,6,PP,,24,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000995325259735941,featureless,585,PP,
dim.C.between.sites,all,7,GL,,25,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000420765716176348,featureless,487,GL,
dim.C.between.sites,all,7,MC,,26,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000305124769105705,featureless,757,MC,
dim.C.between.sites,all,7,PJ,,27,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000515008213497584,featureless,491,PJ,
dim.C.between.sites,all,7,PP,,28,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000894507656597889,featureless,585,PP,
dim.C.between.sites,all,8,GL,,29,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000503143302199766,featureless,487,GL,
dim.C.between.sites,all,8,MC,,30,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000425235685329934,featureless,757,MC,
dim.C.between.sites,all,8,PJ,,31,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000538535267885425,featureless,491,PJ,
dim.C.between.sites,all,8,PP,,32,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000928925126599845,featureless,585,PP,
dim.C.between.sites,all,9,GL,,33,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000551397843354762,featureless,487,GL,
dim.C.between.sites,all,9,MC,,34,467e8e2e-bd74-4410-838b-1cbf37edbbd6,2,qsip_pc2_all_new_dim.C.between.sites,regr.featureless,same_other_cv,0.000289604072268756,featureless,757,MC,
